Client ID,Type,Status,Class Name,Start Datetime,Login Source,Membership Type,Location,Program Service,Counts Towards Membership Limits,Clients → Client Active,Class → Coach Name,Appointment Details - Appointment Booking → Provider Name
5464194,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5293376,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4741583,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3974384,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3906236,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4404531,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3862447,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3812687,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3812693,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3869262,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797453,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2772791,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797452,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1764246,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154796,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154877,Classes,Attended,CrossFit: 12:30 PM,2025-01-24T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154877,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
1154863,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154829,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154856,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
1154782,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1109545,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2314733,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797452,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
2488509,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797453,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
2863359,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3869262,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3862447,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3789017,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4404531,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4010325,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4019347,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3906236,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3984977,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
3948685,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4569016,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
4571043,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4477798,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4540340,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4573745,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4649935,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4769029,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4975179,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4825866,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4899456,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5293376,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
5251261,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5202848,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5173366,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5047109,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4988510,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5423019,Classes,Attended,CrossFit: 12:30 PM,2025-01-23T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Jamie Lawlor,
5389441,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5618143,Classes,Attended,CrossFit: 5:30 AM,2025-01-23T05:30:00,Mobile App,Class Pack,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5536404,Classes,Attended,CrossFit: 6:00 PM,2025-01-23T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5627013,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Web,,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
5627020,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
5618143,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Pack,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5536404,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5506947,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5348994,Classes,Attended,CrossFit: 12:30 PM,2025-01-22T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5376765,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5455442,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5487917,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5464194,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4988491,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5047109,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5077007,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5173366,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5202848,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4899456,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4826892,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4769029,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4540340,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4571043,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4477798,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4404531,Classes,Attended,CrossFit: 12:30 PM,2025-01-22T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4439367,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
3789017,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2863359,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2488509,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797452,Classes,Attended,CrossFit: 12:30 PM,2025-01-22T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2797453,Classes,Attended,CrossFit: 12:30 PM,2025-01-22T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2314733,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1793167,Classes,Attended,CrossFit: 12:30 PM,2025-01-22T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1237727,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154782,Classes,Attended,CrossFit: 6:00 PM,2025-01-22T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1154863,Classes,Attended,CrossFit: 5:30 AM,2025-01-22T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
1154863,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154829,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
1154782,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
1793167,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
2314733,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2519335,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
2488509,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
2863359,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3789017,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3812693,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3812687,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4424643,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Inactive,Dean-James Osborne,
4404531,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4477798,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
3906236,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
3948685,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4019347,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4573745,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4825866,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4797272,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4920242,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4953131,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4933048,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5251261,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5293376,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5301265,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5348994,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5077007,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5190735,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5047109,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4988510,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
4988491,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5464194,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5487917,Classes,Attended,CrossFit: 5:30 AM,2025-01-21T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5456018,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5506947,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5506973,Classes,Attended,CrossFit: 12:30 PM,2025-01-21T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5529458,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5536404,Classes,Attended,CrossFit: 6:00 PM,2025-01-21T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5537314,Classes,Attended,CrossFit: 5:30 AM,2025-01-20T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5618143,Classes,Attended,CrossFit: 5:30 AM,2025-01-20T05:30:00,Mobile App,Class Pack,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5610893,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5506947,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5456018,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5464194,Classes,Attended,CrossFit: 12:30 PM,2025-01-20T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5423019,Classes,Attended,CrossFit: 12:30 PM,2025-01-20T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5376765,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5389441,Classes,Attended,CrossFit: 12:30 PM,2025-01-20T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5019142,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5047109,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
5173366,Classes,Attended,CrossFit: 5:30 AM,2025-01-20T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
5293376,Classes,Attended,CrossFit: 12:30 PM,2025-01-20T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
5251261,Classes,Attended,CrossFit: 6:00 PM,2025-01-20T18:00:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Dean-James Osborne,
4953131,Classes,Attended,CrossFit: 12:30 PM,2025-01-20T12:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,James Rankin,
4797272,Classes,Attended,CrossFit: 5:30 AM,2025-01-20T05:30:00,Mobile App,Class Plan,Bua Santry,1. Workout of the Day,Yes,Active,Amy Flynn,
